zip,state,county,city_town,climate_zone,moisture_regime
29016,SC,RICHLAND,BLYTHEWOOD,3,moist
29018,SC,ORANGEBURG,BOWMAN,3,moist
29020,SC,KERSHAW,CAMDEN,3,moist
29021,SC,KERSHAW,CAMDEN,3,moist
29030,SC,CALHOUN,CAMERON,3,moist
29031,SC,UNION,CARLISLE,3,moist
29032,SC,KERSHAW,CASSATT,3,moist
29033,SC,LEXINGTON,CAYCE,3,moist
29036,SC,LEXINGTON,CHAPIN,3,moist
29037,SC,NEWBERRY,CHAPPELLS,3,moist
29038,SC,ORANGEBURG,COPE,3,moist
29039,SC,ORANGEBURG,CORDOVA,3,moist
29040,SC,SUMTER,DALZELL,3,moist
29041,SC,CLARENDON,DAVIS STATION,3,moist
29042,SC,BAMBERG,DENMARK,3,moist
29044,SC,RICHLAND,EASTOVER,3,moist
29045,SC,KERSHAW,ELGIN,3,moist
29047,SC,ORANGEBURG,ELLOREE,3,moist
29048,SC,ORANGEBURG,EUTAWVILLE,3,moist
29051,SC,CLARENDON,GABLE,3,moist
29052,SC,RICHLAND,GADSDEN,3,moist
29053,SC,LEXINGTON,GASTON,3,moist
29054,SC,LEXINGTON,GILBERT,3,moist
29055,SC,CHESTER,GREAT FALLS,3,moist
29056,SC,WILLIAMSBURG,GREELEYVILLE,3,moist
29058,SC,LANCASTER,HEATH SPRINGS,3,moist
29059,SC,ORANGEBURG,HOLLY HILL,3,moist
29061,SC,RICHLAND,HOPKINS,3,moist
29062,SC,SUMTER,HORATIO,3,moist
29063,SC,RICHLAND,IRMO,3,moist
29065,SC,FAIRFIELD,JENKINSVILLE,3,moist
29067,SC,LANCASTER,KERSHAW,3,moist
29069,SC,DARLINGTON,LAMAR,3,moist
29070,SC,LEXINGTON,LEESVILLE,3,moist
29071,SC,LEXINGTON,LEXINGTON,3,moist
29072,SC,LEXINGTON,LEXINGTON,3,moist
29073,SC,LEXINGTON,LEXINGTON,3,moist
29074,SC,KERSHAW,LIBERTY HILL,3,moist
29075,SC,NEWBERRY,LITTLE MOUNTAIN,3,moist
29078,SC,KERSHAW,LUGOFF,3,moist
29079,SC,DARLINGTON,LYDIA,3,moist
29080,SC,LEE,LYNCHBURG,3,moist
29081,SC,BAMBERG,EHRHARDT,3,moist
29082,SC,COLLETON,LODGE,3,moist
29101,SC,CHESTERFIELD,MC BEE,3,moist
29102,SC,CLARENDON,MANNING,3,moist
29104,SC,SUMTER,MAYESVILLE,3,moist
29105,SC,AIKEN,MONETTA,3,moist
29107,SC,ORANGEBURG,NEESES,3,moist
29108,SC,NEWBERRY,NEWBERRY,3,moist
29111,SC,CLARENDON,NEW ZION,3,moist
29112,SC,ORANGEBURG,NORTH,3,moist
29113,SC,ORANGEBURG,NORWAY,3,moist
29114,SC,FLORENCE,OLANTA,3,moist
29115,SC,ORANGEBURG,ORANGEBURG,3,moist
29116,SC,ORANGEBURG,ORANGEBURG,3,moist
29117,SC,ORANGEBURG,ORANGEBURG,3,moist
29118,SC,ORANGEBURG,ORANGEBURG,3,moist
29122,SC,NEWBERRY,PEAK,3,moist
29123,SC,LEXINGTON,PELION,3,moist
29125,SC,SUMTER,PINEWOOD,3,moist
29126,SC,NEWBERRY,POMARIA,3,moist
29127,SC,NEWBERRY,PROSPERITY,3,moist
29128,SC,SUMTER,REMBERT,3,moist
29129,SC,SALUDA,RIDGE SPRING,3,moist
29130,SC,FAIRFIELD,RIDGEWAY,3,moist
29132,SC,FAIRFIELD,RION,3,moist
29133,SC,ORANGEBURG,ROWESVILLE,3,moist
29135,SC,CALHOUN,SAINT MATTHEWS,3,moist
29137,SC,AIKEN,SALLEY,3,moist
29138,SC,SALUDA,SALUDA,3,moist
29142,SC,ORANGEBURG,SANTEE,3,moist
29145,SC,NEWBERRY,SILVERSTREET,3,moist
29146,SC,ORANGEBURG,SPRINGFIELD,3,moist
29147,SC,RICHLAND,STATE PARK,3,moist
29148,SC,CLARENDON,SUMMERTON,3,moist
29150,SC,SUMTER,SUMTER,3,moist
29151,SC,SUMTER,SUMTER,3,moist
29152,SC,SUMTER,SHAW AFB,3,moist
29153,SC,SUMTER,SUMTER,3,moist
29154,SC,SUMTER,SUMTER,3,moist
29160,SC,LEXINGTON,SWANSEA,3,moist
29161,SC,FLORENCE,TIMMONSVILLE,3,moist
29162,SC,CLARENDON,TURBEVILLE,3,moist
29163,SC,ORANGEBURG,VANCE,3,moist
29164,SC,AIKEN,WAGENER,3,moist
29166,SC,SALUDA,WARD,3,moist
29168,SC,SUMTER,WEDGEFIELD,3,moist
29169,SC,LEXINGTON,WEST COLUMBIA,3,moist
29170,SC,LEXINGTON,WEST COLUMBIA,3,moist
29171,SC,LEXINGTON,WEST COLUMBIA,3,moist
29172,SC,LEXINGTON,WEST COLUMBIA,3,moist
29175,SC,KERSHAW,WESTVILLE,3,moist
29177,SC,RICHLAND,WHITE ROCK,3,moist
29178,SC,NEWBERRY,WHITMIRE,3,moist
29180,SC,FAIRFIELD,WINNSBORO,3,moist
29201,SC,RICHLAND,COLUMBIA,3,moist
29202,SC,RICHLAND,COLUMBIA,3,moist
29203,SC,RICHLAND,COLUMBIA,3,moist
29204,SC,RICHLAND,COLUMBIA,3,moist
29205,SC,RICHLAND,COLUMBIA,3,moist
29206,SC,RICHLAND,COLUMBIA,3,moist
29207,SC,RICHLAND,COLUMBIA,3,moist
29208,SC,RICHLAND,COLUMBIA,3,moist
29209,SC,RICHLAND,COLUMBIA,3,moist
29210,SC,RICHLAND,COLUMBIA,3,moist
29211,SC,RICHLAND,COLUMBIA,3,moist
29212,SC,LEXINGTON,COLUMBIA,3,moist
29214,SC,RICHLAND,COLUMBIA,3,moist
29215,SC,RICHLAND,COLUMBIA,3,moist
29216,SC,RICHLAND,COLUMBIA,3,moist
29217,SC,RICHLAND,COLUMBIA,3,moist
29218,SC,RICHLAND,COLUMBIA,3,moist
29219,SC,RICHLAND,COLUMBIA,3,moist
29220,SC,RICHLAND,COLUMBIA,3,moist
29221,SC,RICHLAND,COLUMBIA,3,moist
29222,SC,RICHLAND,COLUMBIA,3,moist
29223,SC,RICHLAND,COLUMBIA,3,moist
29224,SC,RICHLAND,COLUMBIA,3,moist
29225,SC,RICHLAND,COLUMBIA,3,moist
29226,SC,RICHLAND,COLUMBIA,3,moist
29228,SC,LEXINGTON,COLUMBIA,3,moist
29229,SC,RICHLAND,COLUMBIA,3,moist
29230,SC,RICHLAND,COLUMBIA,3,moist
29240,SC,RICHLAND,COLUMBIA,3,moist
29250,SC,RICHLAND,COLUMBIA,3,moist
29260,SC,RICHLAND,COLUMBIA,3,moist
29290,SC,RICHLAND,COLUMBIA,3,moist
29301,SC,SPARTANBURG,SPARTANBURG,3,moist
29302,SC,SPARTANBURG,SPARTANBURG,3,moist
29303,SC,SPARTANBURG,SPARTANBURG,3,moist
29304,SC,SPARTANBURG,SPARTANBURG,3,moist
29305,SC,SPARTANBURG,SPARTANBURG,3,moist
29306,SC,SPARTANBURG,SPARTANBURG,3,moist
29307,SC,SPARTANBURG,SPARTANBURG,3,moist
29316,SC,SPARTANBURG,BOILING SPRINGS,3,moist
29319,SC,SPARTANBURG,SPARTANBURG,3,moist
29320,SC,SPARTANBURG,ARCADIA,3,moist
29321,SC,UNION,BUFFALO,3,moist
29322,SC,SPARTANBURG,CAMPOBELLO,3,moist
29323,SC,SPARTANBURG,CHESNEE,3,moist
29324,SC,SPARTANBURG,CLIFTON,3,moist
29325,SC,LAURENS,CLINTON,3,moist
29329,SC,SPARTANBURG,CONVERSE,3,moist
29330,SC,SPARTANBURG,COWPENS,3,moist
29331,SC,SPARTANBURG,CROSS ANCHOR,3,moist
29332,SC,LAURENS,CROSS HILL,3,moist
29333,SC,SPARTANBURG,DRAYTON,3,moist
29334,SC,SPARTANBURG,DUNCAN,3,moist
29335,SC,SPARTANBURG,ENOREE,3,moist
29336,SC,SPARTANBURG,FAIRFOREST,3,moist
29338,SC,SPARTANBURG,FINGERVILLE,3,moist
29340,SC,CHEROKEE,GAFFNEY,3,moist
29341,SC,CHEROKEE,GAFFNEY,3,moist
29342,SC,CHEROKEE,GAFFNEY,3,moist
29346,SC,SPARTANBURG,GLENDALE,3,moist
29348,SC,SPARTANBURG,GRAMLING,3,moist
29349,SC,SPARTANBURG,INMAN,3,moist
29351,SC,LAURENS,JOANNA,3,moist
29353,SC,UNION,JONESVILLE,3,moist
29355,SC,NEWBERRY,KINARDS,3,moist
29356,SC,SPARTANBURG,LANDRUM,3,moist
29360,SC,LAURENS,LAURENS,3,moist
29364,SC,UNION,LOCKHART,3,moist
29365,SC,SPARTANBURG,LYMAN,3,moist
29368,SC,SPARTANBURG,MAYO,3,moist
29369,SC,SPARTANBURG,MOORE,3,moist
29370,SC,LAURENS,MOUNTVILLE,3,moist
29372,SC,SPARTANBURG,PACOLET,3,moist
29373,SC,SPARTANBURG,PACOLET MILLS,3,moist
29374,SC,SPARTANBURG,PAULINE,3,moist
29375,SC,SPARTANBURG,REIDVILLE,3,moist
29376,SC,SPARTANBURG,ROEBUCK,3,moist
29377,SC,SPARTANBURG,STARTEX,3,moist
29378,SC,SPARTANBURG,UNA,3,moist
29379,SC,UNION,UNION,3,moist
29384,SC,LAURENS,WATERLOO,3,moist
29385,SC,SPARTANBURG,WELLFORD,3,moist
29386,SC,SPARTANBURG,WHITE STONE,3,moist
29388,SC,SPARTANBURG,WOODRUFF,3,moist
29395,SC,UNION,JONESVILLE,3,moist
29401,SC,CHARLESTON,CHARLESTON,3,moist
29402,SC,CHARLESTON,CHARLESTON,3,moist
29403,SC,CHARLESTON,CHARLESTON,3,moist
29404,SC,CHARLESTON,CHARLESTON AFB,3,moist
29405,SC,CHARLESTON,NORTH CHARLESTON,3,moist
29406,SC,CHARLESTON,CHARLESTON,3,moist
29407,SC,CHARLESTON,CHARLESTON,3,moist
29409,SC,CHARLESTON,CHARLESTON,3,moist
29410,SC,BERKELEY,HANAHAN,3,moist
29412,SC,CHARLESTON,CHARLESTON,3,moist
29413,SC,CHARLESTON,CHARLESTON,3,moist
29414,SC,CHARLESTON,CHARLESTON,3,moist
29415,SC,CHARLESTON,NORTH CHARLESTON,3,moist
29416,SC,CHARLESTON,CHARLESTON,3,moist
29417,SC,CHARLESTON,CHARLESTON,3,moist
29418,SC,CHARLESTON,NORTH CHARLESTON,3,moist
29419,SC,CHARLESTON,NORTH CHARLESTON,3,moist
29420,SC,DORCHESTER,NORTH CHARLESTON,3,moist
29422,SC,CHARLESTON,CHARLESTON,3,moist
29423,SC,CHARLESTON,CHARLESTON,3,moist
29424,SC,CHARLESTON,CHARLESTON,3,moist
29425,SC,CHARLESTON,CHARLESTON,3,moist
29426,SC,CHARLESTON,ADAMS RUN,3,moist
29429,SC,CHARLESTON,AWENDAW,3,moist
29431,SC,BERKELEY,BONNEAU,3,moist
29432,SC,ORANGEBURG,BRANCHVILLE,3,moist
29433,SC,COLLETON,CANADYS,3,moist
29434,SC,BERKELEY,CORDESVILLE,3,moist
29435,SC,COLLETON,COTTAGEVILLE,3,moist
29436,SC,BERKELEY,CROSS,3,moist
29437,SC,DORCHESTER,DORCHESTER,3,moist
29438,SC,COLLETON,EDISTO ISLAND,3,moist
29439,SC,CHARLESTON,FOLLY BEACH,3,moist
29440,SC,GEORGETOWN,GEORGETOWN,3,moist
29442,SC,GEORGETOWN,GEORGETOWN,3,moist
29445,SC,BERKELEY,GOOSE CREEK,3,moist
29446,SC,COLLETON,GREEN POND,3,moist
29448,SC,DORCHESTER,HARLEYVILLE,3,moist
29449,SC,CHARLESTON,HOLLYWOOD,3,moist
29450,SC,BERKELEY,HUGER,3,moist
29451,SC,CHARLESTON,ISLE OF PALMS,3,moist
29452,SC,COLLETON,JACKSONBORO,3,moist
29453,SC,BERKELEY,JAMESTOWN,3,moist
29455,SC,CHARLESTON,JOHNS ISLAND,3,moist
29456,SC,BERKELEY,LADSON,3,moist
29457,SC,CHARLESTON,JOHNS ISLAND,3,moist
29458,SC,CHARLESTON,MC CLELLANVILLE,3,moist
29461,SC,BERKELEY,MONCKS CORNER,3,moist
29464,SC,CHARLESTON,MOUNT PLEASANT,3,moist
29465,SC,CHARLESTON,MOUNT PLEASANT,3,moist
29466,SC,CHARLESTON,MOUNT PLEASANT,3,moist
29468,SC,BERKELEY,PINEVILLE,3,moist
29469,SC,BERKELEY,PINOPOLIS,3,moist
29470,SC,CHARLESTON,RAVENEL,3,moist
29471,SC,DORCHESTER,REEVESVILLE,3,moist
29472,SC,DORCHESTER,RIDGEVILLE,3,moist
29474,SC,COLLETON,ROUND O,3,moist
29475,SC,COLLETON,RUFFIN,3,moist
29476,SC,BERKELEY,RUSSELLVILLE,3,moist
29477,SC,DORCHESTER,SAINT GEORGE,3,moist
29479,SC,BERKELEY,SAINT STEPHEN,3,moist
29481,SC,COLLETON,SMOAKS,3,moist
29482,SC,CHARLESTON,SULLIVANS ISLAND,3,moist
29483,SC,DORCHESTER,SUMMERVILLE,3,moist
29484,SC,DORCHESTER,SUMMERVILLE,3,moist
29485,SC,DORCHESTER,SUMMERVILLE,3,moist
29487,SC,CHARLESTON,WADMALAW ISLAND,3,moist
29488,SC,COLLETON,WALTERBORO,3,moist
29492,SC,BERKELEY,CHARLESTON,3,moist
29493,SC,COLLETON,WILLIAMS,3,moist
29501,SC,FLORENCE,FLORENCE,3,moist
29502,SC,FLORENCE,FLORENCE,3,moist
29503,SC,FLORENCE,FLORENCE,3,moist
29504,SC,FLORENCE,FLORENCE,3,moist
29505,SC,FLORENCE,FLORENCE,3,moist
29506,SC,FLORENCE,FLORENCE,3,moist
29510,SC,GEORGETOWN,ANDREWS,3,moist
29511,SC,HORRY,AYNOR,3,moist
29512,SC,MARLBORO,BENNETTSVILLE,3,moist
29516,SC,MARLBORO,BLENHEIM,3,moist
29518,SC,WILLIAMSBURG,CADES,3,moist
29519,SC,MARION,CENTENARY,3,moist
29520,SC,CHESTERFIELD,CHERAW,3,moist
29525,SC,MARLBORO,CLIO,3,moist
29526,SC,HORRY,CONWAY,3,moist
29527,SC,HORRY,CONWAY,3,moist
29528,SC,HORRY,CONWAY,3,moist
29530,SC,FLORENCE,COWARD,3,moist
29532,SC,DARLINGTON,DARLINGTON,3,moist
29536,SC,DILLON,DILLON,3,moist
29540,SC,DARLINGTON,DARLINGTON,3,moist
29541,SC,FLORENCE,EFFINGHAM,3,moist
29543,SC,DILLON,FORK,3,moist
29544,SC,HORRY,GALIVANTS FERRY,3,moist
29545,SC,HORRY,GREEN SEA,3,moist
29546,SC,MARION,GRESHAM,3,moist
29547,SC,DILLON,HAMER,3,moist
29550,SC,DARLINGTON,HARTSVILLE,3,moist
29551,SC,DARLINGTON,HARTSVILLE,3,moist
29554,SC,WILLIAMSBURG,HEMINGWAY,3,moist
29555,SC,FLORENCE,JOHNSONVILLE,3,moist
29556,SC,WILLIAMSBURG,KINGSTREE,3,moist
29560,SC,FLORENCE,LAKE CITY,3,moist
29563,SC,DILLON,LAKE VIEW,3,moist
29564,SC,WILLIAMSBURG,LANE,3,moist
29565,SC,DILLON,LATTA,3,moist
29566,SC,HORRY,LITTLE RIVER,3,moist
29567,SC,DILLON,LITTLE ROCK,3,moist
29568,SC,HORRY,LONGS,3,moist
29569,SC,HORRY,LORIS,3,moist
29570,SC,MARLBORO,MC COLL,3,moist
29571,SC,MARION,MARION,3,moist
29572,SC,HORRY,MYRTLE BEACH,3,moist
29574,SC,MARION,MULLINS,3,moist
29575,SC,HORRY,MYRTLE BEACH,3,moist
29576,SC,HORRY,MURRELLS INLET,3,moist
29577,SC,HORRY,MYRTLE BEACH,3,moist
29578,SC,HORRY,MYRTLE BEACH,3,moist
29579,SC,HORRY,MYRTLE BEACH,3,moist
29580,SC,WILLIAMSBURG,NESMITH,3,moist
29581,SC,HORRY,NICHOLS,3,moist
29582,SC,HORRY,NORTH MYRTLE BEACH,3,moist
29583,SC,FLORENCE,PAMPLICO,3,moist
29584,SC,CHESTERFIELD,PATRICK,3,moist
29585,SC,GEORGETOWN,PAWLEYS ISLAND,3,moist
29587,SC,HORRY,MYRTLE BEACH,3,moist
29588,SC,HORRY,MYRTLE BEACH,3,moist
29590,SC,WILLIAMSBURG,SALTERS,3,moist
29591,SC,FLORENCE,SCRANTON,3,moist
29592,SC,MARION,SELLERS,3,moist
29593,SC,DARLINGTON,SOCIETY HILL,3,moist
29594,SC,MARLBORO,TATUM,3,moist
29596,SC,MARLBORO,WALLACE,3,moist
29597,SC,HORRY,NORTH MYRTLE BEACH,3,moist
29598,SC,HORRY,NORTH MYRTLE BEACH,3,moist
29601,SC,GREENVILLE,GREENVILLE,3,moist
29602,SC,GREENVILLE,GREENVILLE,3,moist
29603,SC,GREENVILLE,GREENVILLE,3,moist
29604,SC,GREENVILLE,GREENVILLE,3,moist
29605,SC,GREENVILLE,GREENVILLE,3,moist
29606,SC,GREENVILLE,GREENVILLE,3,moist
29607,SC,GREENVILLE,GREENVILLE,3,moist
29608,SC,GREENVILLE,GREENVILLE,3,moist
29609,SC,GREENVILLE,GREENVILLE,3,moist
29610,SC,GREENVILLE,GREENVILLE,3,moist
29611,SC,GREENVILLE,GREENVILLE,3,moist
29612,SC,GREENVILLE,GREENVILLE,3,moist
29613,SC,GREENVILLE,GREENVILLE,3,moist
29614,SC,GREENVILLE,GREENVILLE,3,moist
29615,SC,GREENVILLE,GREENVILLE,3,moist
29616,SC,GREENVILLE,GREENVILLE,3,moist
29617,SC,GREENVILLE,GREENVILLE,3,moist
29620,SC,ABBEVILLE,ABBEVILLE,3,moist
29621,SC,ANDERSON,ANDERSON,3,moist
29622,SC,ANDERSON,ANDERSON,3,moist
29623,SC,ANDERSON,ANDERSON,3,moist
29624,SC,ANDERSON,ANDERSON,3,moist
29625,SC,ANDERSON,ANDERSON,3,moist
29626,SC,ANDERSON,ANDERSON,3,moist
29627,SC,ANDERSON,BELTON,3,moist
29628,SC,ABBEVILLE,CALHOUN FALLS,3,moist
29630,SC,PICKENS,CENTRAL,3,moist
29631,SC,PICKENS,CLEMSON,3,moist
29632,SC,PICKENS,CLEMSON,3,moist
29633,SC,PICKENS,CLEMSON,3,moist
29634,SC,PICKENS,CLEMSON,3,moist
29635,SC,GREENVILLE,CLEVELAND,3,moist
29636,SC,GREENVILLE,CONESTEE,3,moist
29638,SC,ABBEVILLE,DONALDS,3,moist
29639,SC,ABBEVILLE,DUE WEST,3,moist
29640,SC,PICKENS,EASLEY,3,moist
29641,SC,PICKENS,EASLEY,3,moist
29642,SC,PICKENS,EASLEY,3,moist
29643,SC,OCONEE,FAIR PLAY,3,moist
29644,SC,GREENVILLE,FOUNTAIN INN,3,moist
29645,SC,LAURENS,GRAY COURT,3,moist
29646,SC,GREENWOOD,GREENWOOD,3,moist
29647,SC,GREENWOOD,GREENWOOD,3,moist
29648,SC,GREENWOOD,GREENWOOD,3,moist
29649,SC,GREENWOOD,GREENWOOD,3,moist
29650,SC,GREENVILLE,GREER,3,moist
29651,SC,GREENVILLE,GREER,3,moist
29652,SC,GREENVILLE,GREER,3,moist
29653,SC,GREENWOOD,HODGES,3,moist
29654,SC,ANDERSON,HONEA PATH,3,moist
29655,SC,ANDERSON,IVA,3,moist
29656,SC,ANDERSON,LA FRANCE,3,moist
29657,SC,PICKENS,LIBERTY,3,moist
29658,SC,OCONEE,LONG CREEK,3,moist
29661,SC,GREENVILLE,MARIETTA,3,moist
29662,SC,GREENVILLE,MAULDIN,3,moist
29664,SC,OCONEE,MOUNTAIN REST,3,moist
29665,SC,OCONEE,NEWRY,3,moist
29666,SC,GREENWOOD,NINETY SIX,3,moist
29667,SC,PICKENS,NORRIS,3,moist
29669,SC,ANDERSON,PELZER,3,moist
29670,SC,ANDERSON,PENDLETON,3,moist
29671,SC,PICKENS,PICKENS,3,moist
29672,SC,OCONEE,SENECA,3,moist
29673,SC,GREENVILLE,PIEDMONT,3,moist
29675,SC,OCONEE,RICHLAND,3,moist
29676,SC,OCONEE,SALEM,3,moist
29677,SC,ANDERSON,SANDY SPRINGS,3,moist
29678,SC,OCONEE,SENECA,3,moist
29679,SC,OCONEE,SENECA,3,moist
29680,SC,GREENVILLE,SIMPSONVILLE,3,moist
29681,SC,GREENVILLE,SIMPSONVILLE,3,moist
29682,SC,PICKENS,SIX MILE,3,moist
29683,SC,GREENVILLE,SLATER,3,moist
29684,SC,ANDERSON,STARR,3,moist
29685,SC,PICKENS,SUNSET,3,moist
29686,SC,OCONEE,TAMASSEE,3,moist
29687,SC,GREENVILLE,TAYLORS,3,moist
29688,SC,GREENVILLE,TIGERVILLE,3,moist
29689,SC,ANDERSON,TOWNVILLE,3,moist
29690,SC,GREENVILLE,TRAVELERS REST,3,moist
29691,SC,OCONEE,WALHALLA,3,moist
29692,SC,GREENWOOD,WARE SHOALS,3,moist
29693,SC,OCONEE,WESTMINSTER,3,moist
29696,SC,OCONEE,WEST UNION,3,moist
29697,SC,ANDERSON,WILLIAMSTON,3,moist
29702,SC,CHEROKEE,BLACKSBURG,3,moist
29703,SC,YORK,BOWLING GREEN,3,moist
29704,SC,YORK,CATAWBA,3,moist
29706,SC,CHESTER,CHESTER,3,moist
29707,SC,LANCASTER,FORT MILL,3,moist
29708,SC,YORK,FORT MILL,3,moist
29709,SC,CHESTERFIELD,CHESTERFIELD,3,moist
29710,SC,YORK,CLOVER,3,moist
29712,SC,CHESTER,EDGEMOOR,3,moist
29714,SC,CHESTER,FORT LAWN,3,moist
29715,SC,YORK,FORT MILL,3,moist
29716,SC,YORK,FORT MILL,3,moist
29717,SC,YORK,HICKORY GROVE,3,moist
29718,SC,CHESTERFIELD,JEFFERSON,3,moist
29720,SC,LANCASTER,LANCASTER,3,moist
29721,SC,LANCASTER,LANCASTER,3,moist
29726,SC,YORK,MC CONNELLS,3,moist
29727,SC,CHESTERFIELD,MOUNT CROGHAN,3,moist
29728,SC,CHESTERFIELD,PAGELAND,3,moist
29729,SC,CHESTER,RICHBURG,3,moist
29730,SC,YORK,ROCK HILL,3,moist
29731,SC,YORK,ROCK HILL,3,moist
29732,SC,YORK,ROCK HILL,3,moist
29733,SC,YORK,ROCK HILL,3,moist
29741,SC,CHESTERFIELD,RUBY,3,moist
29742,SC,YORK,SHARON,3,moist
29743,SC,YORK,SMYRNA,3,moist
29744,SC,LANCASTER,VAN WYCK,3,moist
29745,SC,YORK,YORK,3,moist
29801,SC,AIKEN,AIKEN,3,moist
29802,SC,AIKEN,AIKEN,3,moist
29803,SC,AIKEN,AIKEN,3,moist
29804,SC,AIKEN,AIKEN,3,moist
29805,SC,AIKEN,AIKEN,3,moist
29808,SC,AIKEN,AIKEN,3,moist
29809,SC,AIKEN,NEW ELLENTON,3,moist
29810,SC,ALLENDALE,ALLENDALE,3,moist
29812,SC,BARNWELL,BARNWELL,3,moist
29813,SC,BARNWELL,HILDA,3,moist
29816,SC,AIKEN,BATH,3,moist
29817,SC,BARNWELL,BLACKVILLE,3,moist
29819,SC,GREENWOOD,BRADLEY,3,moist
29821,SC,MCCORMICK,CLARKS HILL,3,moist
29822,SC,AIKEN,CLEARWATER,3,moist
29824,SC,EDGEFIELD,EDGEFIELD,3,moist
29826,SC,BARNWELL,ELKO,3,moist
29827,SC,ALLENDALE,FAIRFAX,3,moist
29828,SC,AIKEN,GLOVERVILLE,3,moist
29829,SC,AIKEN,GRANITEVILLE,3,moist
29831,SC,AIKEN,JACKSON,3,moist
29832,SC,EDGEFIELD,JOHNSTON,3,moist
29834,SC,AIKEN,LANGLEY,3,moist
29835,SC,MCCORMICK,MC CORMICK,3,moist
29836,SC,ALLENDALE,MARTIN,3,moist
29838,SC,MCCORMICK,MODOC,3,moist
29839,SC,AIKEN,MONTMORENCI,3,moist
29840,SC,MCCORMICK,MOUNT CARMEL,3,moist
29841,SC,AIKEN,NORTH AUGUSTA,3,moist
29842,SC,AIKEN,BEECH ISLAND,3,moist
29843,SC,BAMBERG,OLAR,3,moist
29845,SC,MCCORMICK,PLUM BRANCH,3,moist
29846,SC,ALLENDALE,SYCAMORE,3,moist
29847,SC,EDGEFIELD,TRENTON,3,moist
29848,SC,GREENWOOD,TROY,3,moist
29849,SC,ALLENDALE,ULMER,3,moist
29851,SC,AIKEN,WARRENVILLE,3,moist
29853,SC,BARNWELL,WILLISTON,3,moist
29856,SC,AIKEN,WINDSOR,3,moist
29860,SC,EDGEFIELD,NORTH AUGUSTA,3,moist
29861,SC,AIKEN,NORTH AUGUSTA,3,moist
29901,SC,BEAUFORT,BEAUFORT,3,moist
29902,SC,BEAUFORT,BEAUFORT,3,moist
29903,SC,BEAUFORT,BEAUFORT,3,moist
29904,SC,BEAUFORT,BEAUFORT,3,moist
29905,SC,BEAUFORT,PARRIS ISLAND,3,moist
29906,SC,BEAUFORT,BEAUFORT,3,moist
29907,SC,BEAUFORT,BEAUFORT,3,moist
29909,SC,BEAUFORT,OKATIE,3,moist
29910,SC,BEAUFORT,BLUFFTON,3,moist
29911,SC,HAMPTON,BRUNSON,3,moist
29912,SC,JASPER,COOSAWHATCHIE,3,moist
29914,SC,BEAUFORT,DALE,3,moist
29915,SC,BEAUFORT,DAUFUSKIE ISLAND,3,moist
29916,SC,HAMPTON,EARLY BRANCH,3,moist
29918,SC,HAMPTON,ESTILL,3,moist
29920,SC,BEAUFORT,SAINT HELENA ISLAND,3,moist
29921,SC,HAMPTON,FURMAN,3,moist
29922,SC,HAMPTON,GARNETT,3,moist
29923,SC,HAMPTON,GIFFORD,3,moist
29924,SC,HAMPTON,HAMPTON,3,moist
29925,SC,BEAUFORT,HILTON HEAD ISLAND,3,moist
29926,SC,BEAUFORT,HILTON HEAD ISLAND,3,moist
29927,SC,JASPER,HARDEEVILLE,3,moist
29928,SC,BEAUFORT,HILTON HEAD ISLAND,3,moist
29929,SC,COLLETON,ISLANDTON,3,moist
29931,SC,BEAUFORT,LOBECO,3,moist
29932,SC,HAMPTON,LURAY,3,moist
29934,SC,JASPER,PINELAND,3,moist
29935,SC,BEAUFORT,PORT ROYAL,3,moist
29936,SC,JASPER,RIDGELAND,3,moist
29938,SC,BEAUFORT,HILTON HEAD ISLAND,3,moist
29939,SC,HAMPTON,SCOTIA,3,moist
29940,SC,BEAUFORT,SEABROOK,3,moist
29941,SC,BEAUFORT,SHELDON,3,moist
29943,SC,JASPER,TILLMAN,3,moist
29944,SC,HAMPTON,VARNVILLE,3,moist
29945,SC,HAMPTON,YEMASSEE,3,moist
30002,GA,DEKALB,AVONDALE ESTATES,3,moist
30003,GA,GWINNETT,NORCROSS,3,moist
30004,GA,FULTON,ALPHARETTA,3,moist
30005,GA,FULTON,ALPHARETTA,3,moist
30006,GA,COBB,MARIETTA,3,moist
30007,GA,COBB,MARIETTA,3,moist
30008,GA,COBB,MARIETTA,3,moist
30009,GA,FULTON,ALPHARETTA,3,moist
30010,GA,GWINNETT,NORCROSS,3,moist
30011,GA,BARROW,AUBURN,3,moist
30012,GA,ROCKDALE,CONYERS,3,moist
30013,GA,ROCKDALE,CONYERS,3,moist
30014,GA,NEWTON,COVINGTON,3,moist
30015,GA,NEWTON,COVINGTON,3,moist
30016,GA,NEWTON,COVINGTON,3,moist
30017,GA,GWINNETT,GRAYSON,3,moist
30018,GA,WALTON,JERSEY,3,moist
30019,GA,GWINNETT,DACULA,3,moist
30021,GA,DEKALB,CLARKSTON,3,moist
30022,GA,FULTON,ALPHARETTA,3,moist
30023,GA,FULTON,ALPHARETTA,3,moist
30024,GA,GWINNETT,SUWANEE,3,moist
30025,GA,WALTON,SOCIAL CIRCLE,3,moist
30026,GA,GWINNETT,NORTH METRO,3,moist
30028,GA,FORSYTH,CUMMING,3,moist
30029,GA,GWINNETT,NORTH METRO,3,moist
30030,GA,DEKALB,DECATUR,3,moist
30031,GA,DEKALB,DECATUR,3,moist
